5.323162e+02,2,157,3,4,5.600000e-07,2.800000e-07,2.800000e-07,2.980364e-05,2.365517e-05,2.365517e-05,9.873472e-01,6.696393e-01
5.723846e+02,2,159,9,98,3.080000e-07,2.800000e-07,2.800000e-08,2.441876e-05,2.365517e-05,1.097976e-05,8.572171e-01,1.045487e+00
2.707060e+03,2,161,95,8,3.080000e-07,2.800000e-08,2.800000e-07,2.441876e-05,1.097976e-05,2.365517e-05,8.402149e-01,1.188651e+00
8.714388e+03,3,163,87,7,3.080000e-07,2.800000e-08,2.800000e-07,2.441876e-05,1.097976e-05,2.365517e-05,8.615874e-01,7.291693e-01
1.055216e+04,2,165,47,50,5.600000e-08,2.800000e-08,2.800000e-08,1.383363e-05,1.097976e-05,1.097976e-05,4.586821e-01,8.572107e-01
1.905253e+04,8,167,26,25,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,6.156766e-01,9.188842e-01
1.905253e+04,8,168,26,25,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,6.156766e-01,9.188842e-01
3.030767e+04,2,170,116,11,3.080000e-07,2.800000e-08,2.800000e-07,2.441876e-05,1.097976e-05,2.365517e-05,8.428859e-01,9.803833e-01
5.184262e+04,2,172,41,5,3.080000e-07,2.800000e-08,2.800000e-07,2.441876e-05,1.097976e-05,2.365517e-05,9.689256e-01,8.146975e-01
5.860111e+04,8,174,79,76,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,5.326483e-01,1.154979e+00
5.860111e+04,8,175,79,76,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,5.326483e-01,1.154979e+00
5.901020e+04,8,177,42,37,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,9.619926e-01,1.359585e+00
5.901020e+04,8,178,42,37,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,9.619926e-01,1.359585e+00
8.408902e+04,8,180,39,62,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,8.242070e-01,7.358410e-01
8.408902e+04,8,181,39,62,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,8.242070e-01,7.358410e-01
8.733708e+04,8,183,2,27,2.800000e-07,2.800000e-07,2.800000e-08,2.365517e-05,2.365517e-05,1.097976e-05,1.675120e+00,1.157931e+00
8.733708e+04,8,184,2,27,2.800000e-08,2.800000e-07,2.800000e-08,1.097976e-05,2.365517e-05,1.097976e-05,1.675120e+00,1.157931e+00
8.753176e+04,2,186,54,72,5.600000e-08,2.800000e-08,2.800000e-08,1.383363e-05,1.097976e-05,1.097976e-05,4.642342e-01,1.072992e+00
9.515065e+04,3,188,178,53,5.600000e-08,2.800000e-08,2.800000e-08,1.383363e-05,1.097976e-05,1.097976e-05,5.156083e-01,4.754238e-01
1.541158e+05,4,190,1,183,5.183492e-07,2.800000e-07,2.800000e-07,2.904563e-05,2.365517e-05,2.365517e-05,1.079249e+00,5.134571e-01
1.541158e+05,4,191,1,183,4.165083e-08,2.800000e-07,2.800000e-07,1.253376e-05,2.365517e-05,2.365517e-05,1.079249e+00,5.134571e-01
1.551193e+05,3,193,181,24,5.600000e-08,2.800000e-08,2.800000e-08,1.383363e-05,1.097976e-05,1.097976e-05,8.604729e-01,5.165238e-01
1.570001e+05,2,195,17,16,5.600000e-08,2.800000e-08,2.800000e-08,1.383363e-05,1.097976e-05,1.097976e-05,4.859436e-01,6.623445e-01
1.701866e+05,2,197,161,74,3.360000e-07,3.080000e-07,2.800000e-08,2.513737e-05,2.441876e-05,1.097976e-05,9.948144e-01,8.341188e-01
1.945597e+05,3,199,44,157,5.880000e-07,2.800000e-08,5.600000e-07,3.029231e-05,1.097976e-05,2.980364e-05,1.201474e+00,6.620526e-01
2.041877e+05,2,201,151,150,5.600000e-08,2.800000e-08,2.800000e-08,1.383363e-05,1.097976e-05,1.097976e-05,4.934003e-01,6.359782e-01
2.455547e+05,3,203,109,12,3.080000e-07,2.800000e-08,2.800000e-07,2.441876e-05,1.097976e-05,2.365517e-05,8.950945e-01,4.979057e-01
2.529585e+05,8,205,78,84,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,7.539334e-01,7.236971e-01
2.529585e+05,8,206,78,84,2.800000e-08,2.800000e-08,2.800000e-08,1.097976e-05,1.097976e-05,1.097976e-05,7.539334e-01,7.236971e-01
3.428035e+05,5,208,56,174,1.400000e-08,2.800000e-08,2.800000e-08,8.714638e-06,1.097976e-05,1.097976e-05,1.724715e+00,3.580698e-01
3.428035e+05,5,209,56,174,1.442982e-08,2.800000e-08,2.800000e-08,8.802925e-06,1.097976e-05,1.097976e-05,1.724715e+00,3.580698e-01
3.428035e+05,5,210,56,174,1.391219e-08,2.800000e-08,2.800000e-08,8.696381e-06,1.097976e-05,1.097976e-05,1.724715e+00,3.580698e-01
3.428035e+05,5,211,56,174,1.365798e-08,2.800000e-08,2.800000e-08,8.643087e-06,1.097976e-05,1.097976e-05,1.724715e+00,3.580698e-01
3.613844e+05,1,213,209,0,1.000000e+00,1.442982e-08,1.000000e+00,1.000000e-01,8.802925e-06,1.000000e-01,2.702205e+01,1.558696e+00
3.614187e+05,3,215,213,66,1.000000e+00,1.000000e+00,2.800000e-08,1.000000e-01,1.000000e-01,1.097976e-05,2.814015e+04,2.248209e-03
3.614187e+05,3,217,215,15,1.000000e+00,1.000000e+00,2.800000e-08,1.000000e-01,1.000000e-01,1.097976e-05,2.330758e+04,1.715739e-03
3.614187e+05,3,219,19,217,1.000000e+00,2.800000e-08,1.000000e+00,1.000000e-01,1.097976e-05,1.000000e-01,2.245314e+04,2.024650e-03
3.614224e+05,3,221,20,219,1.000000e+00,2.800000e-08,1.000000e+00,1.000000e-01,1.097976e-05,1.000000e-01,7.599984e+03,6.418916e-03
3.614224e+05,3,223,221,29,1.000000e+00,1.000000e+00,2.800000e-08,1.000000e-01,1.000000e-01,1.097976e-05,7.210342e+03,6.594199e-03
3.614224e+05,3,225,195,223,1.000000e+00,5.600000e-08,1.000000e+00,1.000000e-01,1.383363e-05,1.000000e-01,6.950090e+03,6.074648e-03
3.614232e+05,3,227,225,36,1.000000e+00,1.000000e+00,2.800000e-08,1.000000e-01,1.000000e-01,1.097976e-05,8.345597e+03,5.866310e-03
3.614929e+05,3,229,28,227,1.000000e+00,2.800000e-08,1.000000e+00,1.000000e-01,1.097976e-05,1.000000e-01,3.729107e+04,1.238939e-03
3.614934e+05,3,231,229,186,1.000000e+00,1.000000e+00,5.600000e-08,1.000000e-01,1.000000e-01,1.383363e-05,3.076616e+04,1.885746e-03
3.614934e+05,3,233,231,35,1.000000e+00,1.000000e+00,2.800000e-08,1.000000e-01,1.000000e-01,1.097976e-05,3.008252e+04,1.817503e-03
3.614934e+05,4,235,233,199,1.000001e+00,1.000000e+00,5.880000e-07,1.000000e-01,1.000000e-01,3.029231e-05,3.011821e+04,1.937318e-03
3.614934e+05,4,236,233,199,3.835611e-08,1.000000e+00,5.880000e-07,3.372444e-04,1.000000e-01,3.029231e-05,3.011821e+04,1.937318e-03
3.614934e+05,3,238,235,146,1.000001e+00,1.000001e+00,2.800000e-08,1.000000e-01,1.000000e-01,1.097976e-05,2.866957e+04,2.808080e-03
3.614938e+05,3,240,63,238,1.000001e+00,2.800000e-08,1.000001e+00,1.000000e-01,1.097976e-05,1.000000e-01,2.408589e+04,2.157031e-03
3.614938e+05,3,242,167,240,1.000001e+00,2.800000e-08,1.000001e+00,1.000000e-01,1.097976e-05,1.000000e-01,2.354950e+04,2.011922e-03
3.614940e+05,3,244,242,31,1.000001e+00,1.000001e+00,2.800000e-08,1.000000e-01,1.000000e-01,1.097976e-05,1.795715e+04,2.817669e-03
3.614940e+05,3,246,45,244,1.000001e+00,2.800000e-08,1.000001e+00,1.000000e-01,1.097976e-05,1.000000e-01,1.790392e+04,3.576611e-03
3.614940e+05,3,248,59,246,1.000001e+00,2.800000e-08,1.000001e+00,1.000000e-01,1.097976e-05,1.000000e-01,1.711489e+04,3.126982e-03
3.625137e+05,4,250,248,18,1.000000e+00,1.000001e+00,2.800000e-08,9.999999e-02,1.000000e-01,1.097976e-05,2.858961e+06,1.541497e-05
3.625137e+05,4,251,248,18,7.837083e-07,1.000001e+00,2.800000e-08,9.219727e-04,1.000000e-01,1.097976e-05,2.858961e+06,1.541497e-05
3.625137e+05,4,253,250,32,1.000000e+00,1.000000e+00,2.800000e-08,9.999999e-02,9.999999e-02,1.097976e-05,1.408795e+06,5.803341e-05
3.625137e+05,4,254,250,32,1.902978e-07,1.000000e+00,2.800000e-08,5.751898e-04,9.999999e-02,1.097976e-05,1.408795e+06,5.803341e-05
3.625137e+05,4,256,253,30,1.000000e+00,1.000000e+00,2.800000e-08,9.999998e-02,9.999999e-02,1.097976e-05,1.273223e+06,5.633260e-05
3.625137e+05,4,257,253,30,1.554346e-07,1.000000e+00,2.800000e-08,5.376700e-04,9.999999e-02,1.097976e-05,1.273223e+06,5.633260e-05
3.916858e+05,4,259,256,172,9.980440e-01,1.000000e+00,3.080000e-07,9.993474e-02,9.999998e-02,2.441876e-05,1.298562e+07,8.971223e-01
3.916858e+05,4,260,256,172,1.956360e-03,1.000000e+00,3.080000e-07,1.250690e-02,9.999998e-02,2.441876e-05,1.298562e+07,8.971223e-01
